Participant,TargetNum,Block,Technique,A,W,density,Time,Err,OverShoot,ClutchT
2,142,4,SemPoint,100,1.034,12,4.31441,1,4.0146,.505859
2,143,4,SemPoint,100,1.034,12,4.40524,0,.2365,.97649
2,144,4,SemPoint,100,1.034,12,7.43549,1,3.2995,1.45015
2,2,1,Control,100,4.136,0,2.07041,0,3.3031,.259965
2,3,1,Control,100,4.136,0,1.18463,0,0,0
2,4,1,Control,100,4.136,1,1.41877,1,.0804,0
2,5,1,Control,100,4.136,1,1.16997,0,0,0
2,6,1,Control,100,4.136,1,1.27431,0,0,0
2,8,1,Control,100,4.136,2,1.62496,0,0,.184667
2,9,1,Control,100,4.136,2,1.3692,0,0,0
2,10,1,Control,100,4.136,4,1.23056,0,0,0
2,11,1,Control,100,4.136,4,1.04003,0,0,0
2,12,1,Control,100,4.136,4,1.1698,0,0,0
2,14,1,Control,100,4.136,8,1.75496,0,0,.214751
2,15,1,Control,100,4.136,8,2.05764,1,1.8382,.129891
2,16,1,Control,100,4.136,12,1.9411,0,0,.169631
2,17,1,Control,100,4.136,12,2.17573,0,0,.195287
2,18,1,Control,100,4.136,12,1.60069,0,1.8383,0
2,20,1,Control,100,1.034,0,3.04988,1,.1666,.174788
2,21,1,Control,100,1.034,0,3.62007,1,1.0455,0
2,22,1,Control,100,1.034,1,1.45507,0,0,0
2,23,1,Control,100,1.034,1,2.61519,0,3.9752,0
2,24,1,Control,100,1.034,1,2.11529,0,0,0
2,26,1,Control,100,1.034,2,2.34955,0,0,.23928
2,27,1,Control,100,1.034,2,3.0606,0,1.0455,.179638
2,28,1,Control,100,1.034,4,2.08975,0,1.9244,.195312
2,29,1,Control,100,1.034,4,3.45505,1,.1666,.184508
2,30,1,Control,100,1.034,4,2.12985,0,0,.135786
2,32,1,Control,100,1.034,8,3.21093,0,.1666,.184503
2,33,1,Control,100,1.034,8,2.78604,0,2.2174,0
2,34,1,Control,100,1.034,12,2.11512,0,0,0
2,35,1,Control,100,1.034,12,3.37003,0,.4596,0
2,36,1,Control,100,1.034,12,2.0703,0,0,0
2,38,2,Control,100,4.136,0,2.13569,0,3.0101,0
2,39,2,Control,100,4.136,0,1.795,0,.0804,0
2,40,2,Control,100,4.136,1,1.72957,0,0,0
2,41,2,Control,100,4.136,1,1.50968,0,0,0
2,42,2,Control,100,4.136,1,1.52543,0,0,0
2,44,2,Control,100,4.136,2,1.68543,0,0,.179851
2,45,2,Control,100,4.136,2,1.23925,0,0,0
2,46,2,Control,100,4.136,4,1.15917,0,0,0
2,47,2,Control,100,4.136,4,1.10933,0,0,0
2,48,2,Control,100,4.136,4,1.53026,0,0,0
2,50,2,Control,100,4.136,8,1.43074,0,0,0
2,51,2,Control,100,4.136,8,1.18651,0,0,0
2,52,2,Control,100,4.136,12,1.46,0,0,0
2,53,2,Control,100,4.136,12,1.22552,0,0,0
2,54,2,Control,100,4.136,12,1.11621,0,0,0
2,56,2,Control,100,1.034,0,3.01071,0,1.6314,.260708
2,57,2,Control,100,1.034,0,2.53986,0,1.6314,.224574
2,58,2,Control,100,1.034,1,2.0703,0,0,0
2,59,2,Control,100,1.034,1,2.86621,1,.1666,0
2,60,2,Control,100,1.034,1,2.81053,0,2.2174,0
2,62,2,Control,100,1.034,2,2.49499,0,.4596,.229405
2,63,2,Control,100,1.034,2,3.59259,1,.1666,.209944
2,64,2,Control,100,1.034,4,2.77049,0,0,.215727
2,65,2,Control,100,1.034,4,3.04093,1,.1666,.195224
2,66,2,Control,100,1.034,4,1.8253,0,0,.179596
2,68,2,Control,100,1.034,8,2.69052,0,0,.205108
2,69,2,Control,100,1.034,8,3.3408,0,6.3189,.160077
2,70,2,Control,100,1.034,12,1.69635,0,1.3385,0
2,71,2,Control,100,1.034,12,1.74514,0,0,0
2,72,2,Control,100,1.034,12,3.10073,0,.1666,0
2,74,3,Control,100,4.136,0,2.22452,0,0,.314447
2,75,3,Control,100,4.136,0,2.25475,0,0,.204104
2,76,3,Control,100,4.136,1,1.44451,0,0,.150373
2,77,3,Control,100,4.136,1,1.26562,0,0,0
2,78,3,Control,100,4.136,1,1.07517,0,0,0
2,80,3,Control,100,4.136,2,1.49417,0,0,.165021
2,81,3,Control,100,4.136,2,1.34468,0,0,0
2,82,3,Control,100,4.136,4,1.28037,0,0,0
2,83,3,Control,100,4.136,4,1.41004,0,0,0
2,84,3,Control,100,4.136,4,1.54022,0,.0804,0
2,86,3,Control,100,4.136,8,2.17,0,0,.209971
2,87,3,Control,100,4.136,8,1.65038,0,0,0
2,88,3,Control,100,4.136,12,1.40523,0,0,0
2,89,3,Control,100,4.136,12,1.33974,0,0,0
2,90,3,Control,100,4.136,12,1.2814,0,0,0
2,92,3,Control,100,1.034,0,2.8114,1,.7525,0
2,93,3,Control,100,1.034,0,2.44431,0,2.2174,0
2,94,3,Control,100,1.034,1,2.24525,0,0,0
2,95,3,Control,100,1.034,1,2.382,0,.7525,0
2,96,3,Control,100,1.034,1,1.76454,0,0,0
2,98,3,Control,100,1.034,2,1.64933,0,0,0
2,99,3,Control,100,1.034,2,1.3457,0,0,0
2,100,3,Control,100,1.034,4,2.29501,0,1.3385,0
2,101,3,Control,100,1.034,4,3.4697,1,.1666,0
2,102,3,Control,100,1.034,4,1.25477,0,0,0
2,104,3,Control,100,1.034,8,1.67007,0,0,.215817
2,105,3,Control,100,1.034,8,3.33491,0,1.3385,.034932
2,106,3,Control,100,1.034,12,1.18643,0,0,0
2,107,3,Control,100,1.034,12,3.53518,0,.1666,0
2,108,3,Control,100,1.034,12,1.60055,0,0,0
2,110,4,Control,100,4.136,0,1.39432,0,0,0
2,111,4,Control,100,4.136,0,1.60557,0,.3734,0
2,112,4,Control,100,4.136,1,1.37496,0,0,0
2,113,4,Control,100,4.136,1,1.2451,0,0,0
2,114,4,Control,100,4.136,1,1.42079,0,0,0
2,116,4,Control,100,4.136,2,1.31067,0,0,0
2,117,4,Control,100,4.136,2,1.27431,0,0,0
2,118,4,Control,100,4.136,4,2.31048,0,.9593,0
2,119,4,Control,100,4.136,4,1.58994,0,0,0
2,120,4,Control,100,4.136,4,1.55566,0,0,.185548
2,122,4,Control,100,4.136,8,1.55555,0,0,0
2,123,4,Control,100,4.136,8,1.25968,0,0,0
2,124,4,Control,100,4.136,12,1.24026,0,0,0
2,125,4,Control,100,4.136,12,1.89472,0,0,0
2,126,4,Control,100,4.136,12,1.50982,0,0,0
2,128,4,Control,100,1.034,0,5.88761,1,5.44,.1944
2,129,4,Control,100,1.034,0,2.72066,0,1.3385,.205046
2,130,4,Control,100,1.034,1,2.2451,0,.4596,.179666
2,131,4,Control,100,1.034,1,9.18752,1,.4596,.125075
2,132,4,Control,100,1.034,1,2.07603,0,6.3189,0
2,134,4,Control,100,1.034,2,2.75975,0,2.5103,.195512
2,135,4,Control,100,1.034,2,3.42583,1,1.0455,0
2,136,4,Control,100,1.034,4,2.08976,0,2.2174,0
2,137,4,Control,100,1.034,4,1.48049,0,0,0
2,138,4,Control,100,1.034,4,2.2246,0,1.6314,0
2,140,4,Control,100,1.034,8,2.49998,0,0,.215984
2,141,4,Control,100,1.034,8,3.08582,0,0,.150304
2,142,4,Control,100,1.034,12,2.66134,1,0,0
2,143,4,Control,100,1.034,12,2.66604,0,0,0
2,144,4,Control,100,1.034,12,2.79118,0,1.3385,0
2,2,1,SurfPad,100,4.136,0,1.09462,0,.0804,.209971
2,3,1,SurfPad,100,4.136,0,1.17483,0,0,.120012
2,4,1,SurfPad,100,4.136,1,1.39064,0,0,.205075
2,5,1,SurfPad,100,4.136,1,1.65221,1,1.2523,.150278
2,6,1,SurfPad,100,4.136,1,1.35059,0,0,.334861
2,8,1,SurfPad,100,4.136,2,1.53719,0,0,.170061
2,9,1,SurfPad,100,4.136,2,1.47457,0,4.475,.129772
2,10,1,SurfPad,100,4.136,4,1.37491,0,0,.094723
2,11,1,SurfPad,100,4.136,4,1.81444,0,0,.120083
2,12,1,SurfPad,100,4.136,4,1.46686,0,0,.151366
2,14,1,SurfPad,100,4.136,8,1.69542,0,4.7679,.325386
2,15,1,SurfPad,100,4.136,8,1.48534,0,7.4047,.130864
2,16,1,SurfPad,100,4.136,12,1.41502,0,0,.259759
2,17,1,SurfPad,100,4.136,12,1.49998,0,1.8382,.139643
2,18,1,SurfPad,100,4.136,12,1.6151,0,0,.355669
2,20,1,SurfPad,100,1.034,0,1.75985,0,0,.184525
2,21,1,SurfPad,100,1.034,0,1.93469,0,.1666,0
2,22,1,SurfPad,100,1.034,1,1.40037,0,0,0
2,23,1,SurfPad,100,1.034,1,1.91501,0,2.2174,0
2,24,1,SurfPad,100,1.034,1,1.4201,0,0,0
2,26,1,SurfPad,100,1.034,2,2.10946,0,0,.205108
2,27,1,SurfPad,100,1.034,2,1.44033,0,0,0
2,28,1,SurfPad,100,1.034,4,2.81254,1,.1666,0
2,29,1,SurfPad,100,1.034,4,2.16482,0,.4596,0
2,30,1,SurfPad,100,1.034,4,2.12023,0,1.3385,0
2,32,1,SurfPad,100,1.034,8,1.69524,0,0,.214926
2,33,1,SurfPad,100,1.034,8,1.98029,0,0,.11524
2,34,1,SurfPad,100,1.034,12,2.40909,0,3.9752,.169901
2,35,1,SurfPad,100,1.034,12,2.63867,1,7.7838,0
2,36,1,SurfPad,100,1.034,12,3.14624,1,.7525,0
2,38,2,SurfPad,100,4.136,0,1.88493,0,0,.235344
2,39,2,SurfPad,100,4.136,0,2.29479,0,0,.020498
2,40,2,SurfPad,100,4.136,1,1.54015,0,0,0
2,41,2,SurfPad,100,4.136,1,1.53034,0,0,0
2,42,2,SurfPad,100,4.136,1,1.49999,0,0,0
2,44,2,SurfPad,100,4.136,2,1.86425,0,0,.280293
2,45,2,SurfPad,100,4.136,2,2.85052,0,0,.185484
2,46,2,SurfPad,100,4.136,4,1.39558,0,0,.205
2,47,2,SurfPad,100,4.136,4,1.38465,0,.0804,.214639
2,48,2,SurfPad,100,4.136,4,1.91505,0,0,.194401
2,50,2,SurfPad,100,4.136,8,1.43178,0,0,.160166
2,51,2,SurfPad,100,4.136,8,1.71971,0,.9593,0
2,52,2,SurfPad,100,4.136,12,1.15038,0,0,0
2,53,2,SurfPad,100,4.136,12,1.38467,0,0,0
2,54,2,SurfPad,100,4.136,12,1.32134,0,0,0
2,56,2,SurfPad,100,1.034,0,3.62977,0,5.44,.224538
2,57,2,SurfPad,100,1.034,0,2.74008,0,3.9752,.075205
2,58,2,SurfPad,100,1.034,1,1.59971,0,0,0
2,59,2,SurfPad,100,1.034,1,3.20016,1,2.2174,0
2,60,2,SurfPad,100,1.034,1,2.55956,0,1.0455,0
2,62,2,SurfPad,100,1.034,2,2.11522,0,0,.160155
2,63,2,SurfPad,100,1.034,2,3.55482,0,1.3385,.149471
2,64,2,SurfPad,100,1.034,4,2.93668,0,1.6314,.169894
2,65,2,SurfPad,100,1.034,4,2.32431,0,3.3893,.139658
2,66,2,SurfPad,100,1.034,4,1.87498,0,0,.195402
2,68,2,SurfPad,100,1.034,8,2.0361,0,0,.185519
2,69,2,SurfPad,100,1.034,8,1.99997,0,0,.16504
2,70,2,SurfPad,100,1.034,12,2.52538,0,.4596,.180752
2,71,2,SurfPad,100,1.034,12,1.63964,0,0,.160047
2,72,2,SurfPad,100,1.034,12,1.97948,0,0,.190435
2,74,3,SurfPad,100,4.136,0,1.72972,0,0,.169915
2,75,3,SurfPad,100,4.136,0,2.54881,1,4.7679,.338757
2,76,3,SurfPad,100,4.136,1,1.66512,0,0,.1953
2,77,3,SurfPad,100,4.136,1,1.28516,0,0,0
2,78,3,SurfPad,100,4.136,1,1.50977,0,2.1312,0
2,80,3,SurfPad,100,4.136,2,1.53013,0,0,.214956
2,81,3,SurfPad,100,4.136,2,1.03635,0,0,0
2,82,3,SurfPad,100,4.136,4,1.6493,0,.3734,0
2,83,3,SurfPad,100,4.136,4,1.38565,0,0,0
2,84,3,SurfPad,100,4.136,4,1.1151,0,0,0
2,86,3,SurfPad,100,4.136,8,1.43079,0,0,.224569
2,87,3,SurfPad,100,4.136,8,1.33007,0,0,0
2,88,3,SurfPad,100,4.136,12,1.11507,0,0,0
2,89,3,SurfPad,100,4.136,12,1.0294,0,0,0
2,90,3,SurfPad,100,4.136,12,2.57426,1,.0804,0
2,92,3,SurfPad,100,1.034,0,1.54501,0,0,0
2,93,3,SurfPad,100,1.034,0,1.88582,0,1.3385,0
2,94,3,SurfPad,100,1.034,1,1.65437,0,0,0
2,95,3,SurfPad,100,1.034,1,1.75486,0,0,0
2,96,3,SurfPad,100,1.034,1,1.50983,0,0,0
2,98,3,SurfPad,100,1.034,2,2.10059,0,0,.224745
2,99,3,SurfPad,100,1.034,2,2.65512,0,1.9244,.230593
2,100,3,SurfPad,100,1.034,4,1.86522,0,0,.240069
2,101,3,SurfPad,100,1.034,4,2.83003,0,1.9244,.139739
2,102,3,SurfPad,100,1.034,4,1.91498,0,0,.160157
2,104,3,SurfPad,100,1.034,8,2.12596,0,0,.164004
2,105,3,SurfPad,100,1.034,8,2.18553,0,1.6314,.065458
2,106,3,SurfPad,100,1.034,12,6.55659,1,.7525,.130002
2,107,3,SurfPad,100,1.034,12,1.79588,0,0,.180773
2,108,3,SurfPad,100,1.034,12,1.76463,0,0,.174915
2,110,4,SurfPad,100,4.136,0,1.08522,0,0,0
2,111,4,SurfPad,100,4.136,0,1.60057,0,.6664,0
2,112,4,SurfPad,100,4.136,1,1.13963,0,0,0
2,113,4,SurfPad,100,4.136,1,1.47548,0,0,0
2,114,4,SurfPad,100,4.136,1,1.4746,0,.0804,0
2,116,4,SurfPad,100,4.136,2,1.65045,0,0,.184558
2,117,4,SurfPad,100,4.136,2,1.37489,0,0,0
2,118,4,SurfPad,100,4.136,4,1.30467,0,.6664,0
2,119,4,SurfPad,100,4.136,4,1.50585,0,0,0
2,120,4,SurfPad,100,4.136,4,1.08504,0,0,0
2,122,4,SurfPad,100,4.136,8,1.33029,0,0,0
2,123,4,SurfPad,100,4.136,8,1.31054,0,0,0
2,124,4,SurfPad,100,4.136,12,1.10936,0,0,0
2,125,4,SurfPad,100,4.136,12,1.33691,0,0,0
2,126,4,SurfPad,100,4.136,12,1.24999,0,0,0
2,128,4,SurfPad,100,1.034,0,1.70014,0,.7525,0
2,129,4,SurfPad,100,1.034,0,1.83006,0,0,0
2,130,4,SurfPad,100,1.034,1,2.98715,1,.4596,0
2,131,4,SurfPad,100,1.034,1,1.79,0,0,0
2,132,4,SurfPad,100,1.034,1,1.86526,0,0,0
2,134,4,SurfPad,100,1.034,2,3.28415,1,2.2174,0
2,135,4,SurfPad,100,1.034,2,2.89353,1,.7525,0
2,136,4,SurfPad,100,1.034,4,1.7696,0,0,.20503
2,137,4,SurfPad,100,1.034,4,3.43535,1,1.0455,.020507
2,138,4,SurfPad,100,1.034,4,1.7705,0,1.0455,0
2,140,4,SurfPad,100,1.034,8,2.76548,0,3.0963,.215817
2,141,4,SurfPad,100,1.034,8,2.66989,0,.7525,.020509
2,142,4,SurfPad,100,1.034,12,2.73046,0,3.6822,0
2,143,4,SurfPad,100,1.034,12,1.98054,0,4.2682,0
2,144,4,SurfPad,100,1.034,12,1.89061,0,0,0
3,2,1,SemPoint,100,4.136,0,1.91504,0,0,.180662
3,3,1,SemPoint,100,4.136,0,1.83585,0,0,.205077
3,4,1,SemPoint,100,4.136,1,1.5448,0,0,.565305
3,5,1,SemPoint,100,4.136,1,1.92973,0,0,.713903
3,6,1,SemPoint,100,4.136,1,2.15526,0,0,.554878
3,8,1,SemPoint,100,4.136,2,2.03417,0,0,.516507
3,9,1,SemPoint,100,4.136,2,2.14657,0,0,.559383
3,10,1,SemPoint,100,4.136,4,1.62012,0,0,.345698
3,11,1,SemPoint,100,4.136,4,2.39551,0,.4596,.696307
3,12,1,SemPoint,100,4.136,4,3.13182,0,0,1.04011
3,14,1,SemPoint,100,4.136,8,2.53412,0,0,1.00583
3,15,1,SemPoint,100,4.136,8,4.67567,0,12.0459,1.8311
3,16,1,SemPoint,100,4.136,12,2.42968,0,0,.800744
3,17,1,SemPoint,100,4.136,12,4.04978,0,0,1.79087
3,18,1,SemPoint,100,4.136,12,4.38956,0,1.2914,1.5214
3,20,1,SemPoint,100,1.034,0,1.81445,0,29.082,.454946
3,21,1,SemPoint,100,1.034,0,1.97059,0,2.6857,.399502
3,22,1,SemPoint,100,1.034,1,2.03012,0,29.0641,.364258
3,23,1,SemPoint,100,1.034,1,2.18801,1,9.9364,.344916
3,24,1,SemPoint,100,1.034,1,2.88505,0,34.2832,.609422
3,26,1,SemPoint,100,1.034,2,3.33984,0,24.8352,.990246
3,27,1,SemPoint,100,1.034,2,2.75089,0,7.7871,.850666
3,28,1,SemPoint,100,1.034,4,3.50184,0,3.3485,.555559
3,29,1,SemPoint,100,1.034,4,3.62002,0,12.7138,.702172
3,30,1,SemPoint,100,1.034,4,4.57521,0,2.1848,1.07029
3,32,1,SemPoint,100,1.034,8,3.54985,0,.4536,1.59389
3,33,1,SemPoint,100,1.034,8,4.23722,0,4.3339,1.30274
3,34,1,SemPoint,100,1.034,12,2.92977,0,2.6464,.894554
3,35,1,SemPoint,100,1.034,12,4.6073,0,0,1.25592
3,36,1,SemPoint,100,1.034,12,5.11727,0,.3963,1.52856
3,38,2,SemPoint,100,4.136,0,2.16038,0,19.4988,.359401
3,39,2,SemPoint,100,4.136,0,1.37988,0,0,.355382
3,40,2,SemPoint,100,4.136,1,1.67584,0,1.8787,.355466
3,41,2,SemPoint,100,4.136,1,2.1045,0,0,.448034
3,42,2,SemPoint,100,4.136,1,1.86523,0,3.4111,.478435
3,44,2,SemPoint,100,4.136,2,1.82042,0,0,.6045
3,45,2,SemPoint,100,4.136,2,1.97939,0,0,.463868
3,46,2,SemPoint,100,4.136,4,1.7998,0,5.7458,.339733
3,47,2,SemPoint,100,4.136,4,2.47467,0,0,.674699
3,48,2,SemPoint,100,4.136,4,2.17685,0,3.1672,.585849
3,50,2,SemPoint,100,4.136,8,2.25969,0,0,.800662
3,51,2,SemPoint,100,4.136,8,3.46581,0,0,1.17029
3,52,2,SemPoint,100,4.136,12,1.99023,0,0,.74141
3,53,2,SemPoint,100,4.136,12,3.30262,0,0,1.35051
3,54,2,SemPoint,100,4.136,12,3.84483,0,0,1.41142
3,56,2,SemPoint,100,1.034,0,3.02742,1,32.9905,.655205
3,57,2,SemPoint,100,1.034,0,1.99512,0,40.9122,.205126
3,58,2,SemPoint,100,1.034,1,2.63,0,2.1397,.189462
3,59,2,SemPoint,100,1.034,1,1.89462,0,5.8445,.204905
3,60,2,SemPoint,100,1.034,1,2.23425,0,6.4966,.47346
3,62,2,SemPoint,100,1.034,2,2.4306,0,7.6623,.600776
3,63,2,SemPoint,100,1.034,2,2.41488,0,.8503,.558677
3,64,2,SemPoint,100,1.034,4,1.89158,0,4.0987,.400309
3,65,2,SemPoint,100,1.034,4,2.63075,0,2.8046,.548897
3,66,2,SemPoint,100,1.034,4,3.24506,0,0,1.05585
3,68,2,SemPoint,100,1.034,8,4.00575,0,7.0548,1.02659
3,69,2,SemPoint,100,1.034,8,4.18554,0,2.5164,1.11516
3,70,2,SemPoint,100,1.034,12,3.34959,0,3.3308,.660256
3,71,2,SemPoint,100,1.034,12,4.37985,0,.3149,1.26823
3,72,2,SemPoint,100,1.034,12,4.51652,0,0,1.446
3,74,3,SemPoint,100,4.136,0,1.93461,0,40.9203,.410523
3,75,3,SemPoint,100,4.136,0,1.89928,0,1.1508,.330047
3,76,3,SemPoint,100,4.136,1,1.28015,0,0,.509643
3,77,3,SemPoint,100,4.136,1,1.62511,0,.0787,.58526
3,78,3,SemPoint,100,4.136,1,1.7461,0,0,1.07023
3,80,3,SemPoint,100,4.136,2,1.98557,0,3.2409,.560695
3,81,3,SemPoint,100,4.136,2,2.65919,0,13.07,.8155
3,82,3,SemPoint,100,4.136,4,2.17975,0,2.6694,.598615
3,83,3,SemPoint,100,4.136,4,2.19041,0,0,.741053
3,84,3,SemPoint,100,4.136,4,2.39453,0,2.9991,.695006
3,86,3,SemPoint,100,4.136,8,2.53491,0,0,.929683
3,87,3,SemPoint,100,4.136,8,3.35533,0,0,1.29968
3,88,3,SemPoint,100,4.136,12,2.20026,0,0,.675691
3,89,3,SemPoint,100,4.136,12,3.36529,0,0,1.09435
3,90,3,SemPoint,100,4.136,12,3.72556,0,0,1.44273
3,92,3,SemPoint,100,1.034,0,1.87017,0,36.0352,.509644
3,93,3,SemPoint,100,1.034,0,2.1795,0,8.6309,.600505
3,94,3,SemPoint,100,1.034,1,2.30464,0,21.5953,.65421
3,95,3,SemPoint,100,1.034,1,2.7305,0,19.4164,.670903
3,96,3,SemPoint,100,1.034,1,2.43058,0,11.7141,.58104
3,98,3,SemPoint,100,1.034,2,2.31926,0,0,.824051
3,99,3,SemPoint,100,1.034,2,2.7451,0,13.3972,.724435
3,100,3,SemPoint,100,1.034,4,2.21581,0,31.4894,.653384
3,101,3,SemPoint,100,1.034,4,3.04497,0,1.4708,.480405
3,102,3,SemPoint,100,1.034,4,3.1201,0,22.3539,.841882
3,104,3,SemPoint,100,1.034,8,3.37505,0,.6699,1.12088
3,105,3,SemPoint,100,1.034,8,4.33591,0,4.6736,1.38211
3,106,3,SemPoint,100,1.034,12,2.45116,0,4.0731,.714879
3,107,3,SemPoint,100,1.034,12,3.87107,0,0,1.01554
3,108,3,SemPoint,100,1.034,12,4.39457,0,0,1.35754
3,110,4,SemPoint,100,4.136,0,1.47962,0,28.3724,.334919
3,111,4,SemPoint,100,4.136,0,1.78019,0,6.6226,.579128
3,112,4,SemPoint,100,4.136,1,1.46971,0,.3903,.370246
3,113,4,SemPoint,100,4.136,1,1.8856,0,8.3866,.335069
3,114,4,SemPoint,100,4.136,1,1.70999,0,0,.553938
3,116,4,SemPoint,100,4.136,2,1.75964,0,0,.339863
3,117,4,SemPoint,100,4.136,2,2.38963,0,18.6533,.559548
3,118,4,SemPoint,100,4.136,4,1.71105,0,14.3114,.514644
3,119,4,SemPoint,100,4.136,4,2.2198,0,1.6074,.744998
3,120,4,SemPoint,100,4.136,4,2.22556,0,0,1.09882
3,122,4,SemPoint,100,4.136,8,2.30565,0,0,.987145
3,123,4,SemPoint,100,4.136,8,3.24599,0,0,1.18456
3,124,4,SemPoint,100,4.136,12,2.33495,0,0,1.08127
3,125,4,SemPoint,100,4.136,12,2.77057,0,0,1.18818
3,126,4,SemPoint,100,4.136,12,3.58483,0,0,1.18575
3,128,4,SemPoint,100,1.034,0,1.52923,0,21.6965,.344812
3,129,4,SemPoint,100,1.034,0,2.01686,1,27.1986,.375867
3,130,4,SemPoint,100,1.034,1,2.31985,0,8.3261,.635739
3,131,4,SemPoint,100,1.034,1,2.41992,0,9.9866,.544045
3,132,4,SemPoint,100,1.034,1,2.54499,0,13.3913,.375954
3,134,4,SemPoint,100,1.034,2,2.99994,0,33.152,.499136
3,135,4,SemPoint,100,1.034,2,2.90529,0,25.826,.470821
3,136,4,SemPoint,100,1.034,4,1.77432,0,9.3946,.50108
3,137,4,SemPoint,100,1.034,4,2.71081,0,16.7126,.585222
3,138,4,SemPoint,100,1.034,4,3.61528,0,13.7271,.799808
3,140,4,SemPoint,100,1.034,8,2.79011,0,1.7689,1.04997
3,141,4,SemPoint,100,1.034,8,4.35056,0,24.785,1.3956
3,142,4,SemPoint,100,1.034,12,2.96483,0,29.7448,.923734
3,143,4,SemPoint,100,1.034,12,3.62011,0,1.4809,1.22094
3,144,4,SemPoint,100,1.034,12,4.19725,0,0,1.4579
3,2,1,Control,100,4.136,0,1.58504,0,0,.180493
3,3,1,Control,100,4.136,0,2.19042,0,.3734,.179685
3,4,1,Control,100,4.136,1,1.78124,0,0,.174807
3,5,1,Control,100,4.136,1,1.86998,0,.0804,.194337
3,6,1,Control,100,4.136,1,1.63478,0,0,.174806
3,8,1,Control,100,4.136,2,1.99502,0,0,.180456
3,9,1,Control,100,4.136,2,1.78503,0,0,.225579
3,10,1,Control,100,4.136,4,1.9365,0,0,.180611
3,11,1,Control,100,4.136,4,2.18446,0,1.2523,.259745
3,12,1,Control,100,4.136,4,1.59578,0,0,.184583
3,14,1,Control,100,4.136,8,1.7599,0,2.4242,.194212
3,15,1,Control,100,4.136,8,1.91602,0,0,.350576
3,16,1,Control,100,4.136,12,1.78515,0,10.3343,.21483
3,17,1,Control,100,4.136,12,1.53036,0,0,.290036
3,18,1,Control,100,4.136,12,1.45026,0,0,.214763
3,20,1,Control,100,1.034,0,2.41997,0,.4596,.190262
3,21,1,Control,100,1.034,0,4.06538,0,.7525,.235523
3,22,1,Control,100,1.034,1,4.6601,0,.1666,.205081
3,23,1,Control,100,1.034,1,2.94452,0,.1666,.234372
3,24,1,Control,100,1.034,1,4.0928,0,2.2174,.200192
3,26,1,Control,100,1.034,2,2.48518,0,0,.205078
3,27,1,Control,100,1.034,2,2.05968,0,2.2174,.254875
3,28,1,Control,100,1.034,4,1.81152,0,5.1471,.205154
3,29,1,Control,100,1.034,4,2.47459,0,0,.224644
3,30,1,Control,100,1.034,4,2.86121,0,2.5103,.205061
3,32,1,Control,100,1.034,8,2.10557,0,0,.199142
3,33,1,Control,100,1.034,8,1.93545,0,0,.405394
3,34,1,Control,100,1.034,12,2.86424,0,12.1783,.20518
3,35,1,Control,100,1.034,12,3.58984,0,2.8033,.235345
3,36,1,Control,100,1.034,12,2.5996,0,.1666,.190428
3,38,2,Control,100,4.136,0,1.42975,0,0,.185748
3,39,2,Control,100,4.136,0,1.53506,0,0,.224523
3,40,2,Control,100,4.136,1,1.63769,0,0,.200188
3,41,2,Control,100,4.136,1,1.50974,0,0,.205077
3,42,2,Control,100,4.136,1,1.83892,1,.3734,.22463
3,44,2,Control,100,4.136,2,3.9904,0,.0804,.449154
3,45,2,Control,100,4.136,2,1.61125,0,0,.225768
3,46,2,Control,100,4.136,4,1.44433,0,0,.214845
3,47,2,Control,100,4.136,4,3.25011,0,.9593,.21582
3,48,2,Control,100,4.136,4,1.91494,0,0,.245021
3,50,2,Control,100,4.136,8,1.68461,0,0,.190563
3,51,2,Control,100,4.136,8,1.39073,0,0,.215825
3,52,2,Control,100,4.136,12,1.66504,0,0,.17957
3,53,2,Control,100,4.136,12,1.73925,0,.6664,.250006
3,54,2,Control,100,4.136,12,1.76466,0,.3734,.190427
3,56,2,Control,100,1.034,0,1.90143,0,0,.206055
3,57,2,Control,100,1.034,0,2.84952,0,.7525,.254898
3,58,2,Control,100,1.034,1,2.78017,0,.1666,.204982
3,59,2,Control,100,1.034,1,1.7717,1,.1666,.229488
3,60,2,Control,100,1.034,1,2.99781,0,0,.185677
3,62,2,Control,100,1.034,2,2.46574,0,2.8033,.224672
3,63,2,Control,100,1.034,2,3.89537,0,.1666,.249971
3,64,2,Control,100,1.034,4,2.87989,0,0,.20506
3,65,2,Control,100,1.034,4,3.56052,0,.4596,.214761
3,66,2,Control,100,1.034,4,2.12499,0,0,.190432
3,68,2,Control,100,1.034,8,2.45982,0,6.3189,.214955
3,69,2,Control,100,1.034,8,4.6281,1,.4596,.270428
3,70,2,Control,100,1.034,12,2.40537,0,.7525,.199047
3,71,2,Control,100,1.034,12,2.4658,0,0,.245145
3,72,2,Control,100,1.034,12,3.8476,1,.4596,.22575
3,74,3,Control,100,4.136,0,1.48038,0,0,.184502
3,75,3,Control,100,4.136,0,2.20501,0,.6664,.240211
3,76,3,Control,100,4.136,1,1.59951,0,0,.224608
3,77,3,Control,100,4.136,1,1.54983,0,0,.259768
3,78,3,Control,100,4.136,1,1.68456,0,0,.18457
3,80,3,Control,100,4.136,2,1.79502,0,0,.214819
3,81,3,Control,100,4.136,2,1.71471,0,0,.225566
3,82,3,Control,100,4.136,4,1.5948,0,0,.214839
